"id","age","sex","y"
"3857","67","1","1"
"3858","32","1","1"
"3859","54","1","1"
"3860","38","2","0"
"3861","64","2","1"
"3862","67","1","1"
"3863","63","1","0"
"3864","32","1","0"
"3865","71","2","1"
"3866","60","1","0"
"3867","66","1","0"
"3868","71","2","1"
"3869","78","1","1"
"3870","38","2","1"
"3871","54","1","1"
"3872","75","2","1"
"3873","73","2","1"
"3874","59","2","1"
"3875","58","2","1"
"3876","32","1","0"
"3877","22","2","0"
"3878","52","1","0"
"3879","57","1","0"
"3880","48","1","0"
"3881","47","1","1"
"3882","72","2","1"
"3883","80","2","1"
"3884","44","2","1"
"3885","79","1","0"
"3886","64","1","1"
"3887","61","1","0"
"3888","36","1","0"
"3889","32","1","1"
"3890","30","2","0"
"3891","35","2","1"
"3892","63","1","1"
"3893","70","2","1"
"3894","24","2","1"
"3895","64","2","1"
"3896","50","2","0"
"3897","36","2","0"
"3898","68","1","1"
"3899","34","1","0"
"3900","62","2","1"
"3901","71","2","1"
"3902","30","2","0"
"3903","35","1","0"
"3904","62","2","1"
"3905","65","2","1"
"3906","61","2","1"
"3907","29","2","1"
"3908","59","2","1"
"3909","71","1","1"
"3910","36","2","1"
"3911","64","1","0"
"3912","73","2","1"
"3913","34","2","1"
"3914","49","2","0"
"3915","64","1","1"
"3916","32","1","1"
"3917","68","1","1"
"3918","43","1","1"
"3919","50","2","1"
"3920","42","1","0"
"3921","38","1","0"
"3922","44","2","1"
"3923","27","1","0"
"3924","40","1","0"
"3925","40","1","1"
"3926","58","2","1"
"3927","33","1","1"
"3928","26","1","0"
"3929","69","1","1"
"3930","70","2","1"
"3931","62","2","1"
"3932","78","2","1"
"3933","66","1","1"
"3934","74","2","1"
"3935","34","2","1"
"3936","43","2","1"
"3937","36","2","1"
"3938","30","1","0"
"3939","78","2","1"
"3940","44","1","1"
"3941","23","2","0"
"3942","21","1","0"
"3943","75","2","1"
"3944","57","2","1"
"3945","36","1","1"
"3946","49","2","0"
"3947","56","2","1"
"3948","53","2","1"
"3949","76","2","1"
"3950","23","1","1"
"3951","44","1","0"
"3952","69","1","1"
"3953","76","2","1"
"3954","35","2","1"
"3955","44","1","0"
"3956","34","2","1"
"3957","74","1","1"
"3958","72","2","1"
"3959","56","2","1"
"3960","44","2","1"
"3961","31","1","0"
"3962","62","1","1"
"3963","78","2","1"
"3964","62","2","1"
"3965","58","1","0"
"3966","25","1","0"
"3967","48","2","0"
"3968","24","1","0"
"3969","75","2","1"
"3970","46","1","1"
"3971","44","2","1"
"3972","59","2","1"
"3973","23","1","0"
"3974","38","2","0"
"3975","39","2","0"
"3976","58","1","1"
"3977","37","2","1"
"3978","50","1","0"
"3979","59","1","1"
"3980","63","2","1"
"3981","57","1","1"
"3982","78","2","1"
"3983","78","2","1"
"3984","76","1","0"
"3985","67","2","1"
"3986","27","1","0"
"3987","29","2","0"
"3988","45","2","0"
"3989","56","2","1"
"3990","65","1","0"
"3991","79","1","0"
"3992","61","2","1"
"3993","45","1","0"
"3994","24","2","0"
"3995","22","1","0"
"3996","75","2","1"
"3997","51","2","1"
"3998","69","1","1"
"3999","55","1","1"
"4000","45","2","1"
"4001","41","1","0"
"4002","48","1","0"
"4003","37","1","0"
"4004","22","1","1"
"4005","35","2","0"
"4006","28","1","0"
"4007","72","2","1"
"4008","80","2","1"
"4009","44","2","0"
"4010","79","1","1"
"4011","63","2","1"
"4012","58","1","0"
"4013","80","2","1"
"4014","26","2","1"
"4015","47","2","0"
"4016","77","1","1"
"4017","47","2","1"
"4018","40","2","1"
"4019","39","1","0"
"4020","53","2","1"
"4021","68","2","1"
"4022","44","1","0"
"4023","55","2","1"
"4024","60","1","1"
"4025","56","2","1"
"4026","79","2","1"
"4027","28","1","0"
"4028","59","1","0"
"4029","71","1","0"
"4030","41","1","0"
"4031","28","1","1"
"4032","55","2","1"
"4033","53","1","1"
"4034","79","2","1"
"4035","36","2","0"
"4036","42","1","0"
"4037","24","2","1"
"4038","28","2","0"
"4039","50","2","0"
"4040","25","2","1"
"4041","71","1","0"
"4042","24","1","0"
"4043","63","2","1"
"4044","43","2","0"
"4045","67","2","1"
"4046","68","2","1"
"4047","57","2","1"
"4048","59","1","1"
"4049","45","1","0"
"4050","27","1","0"
"4051","40","1","0"
"4052","37","1","0"
"4053","45","1","0"
"4054","32","2","1"
"4055","62","2","1"
"4056","77","1","1"
"4057","58","2","1"
"4058","41","1","0"
"4059","66","1","0"
"4060","71","1","0"
"4061","76","2","1"
"4062","27","2","0"
"4063","65","1","1"
"4064","43","1","0"
"4065","59","1","1"
"4066","28","2","1"
"4067","58","1","0"
"4068","70","1","0"
"4069","36","2","1"
"4070","67","1","0"
"4071","29","1","0"
"4072","42","1","0"
"4073","41","2","0"
"4074","58","2","1"
"4075","30","2","1"
"4076","71","1","0"
"4077","67","1","1"
"4078","41","2","1"
"4079","44","1","0"
"4080","77","2","1"
"4081","55","2","1"
"4082","24","1","1"
"4083","52","2","1"
"4084","47","1","0"
"4085","60","2","1"
"4086","78","1","1"
"4087","70","1","1"
"4088","35","1","0"
"4089","62","1","1"
"4090","66","1","1"
"4091","65","1","1"
"4092","45","1","0"
"4093","71","1","0"
"4094","22","2","1"
"4095","52","2","1"
"4096","57","1","0"
"4097","47","2","0"
"4098","44","2","1"
"4099","58","1","0"
"4100","76","2","1"
"4101","68","2","1"
"4102","33","1","0"
"4103","57","1","1"
"4104","49","2","0"
"4105","52","2","1"
"4106","34","1","1"
"4107","53","1","0"
"4108","22","2","1"
"4109","48","2","0"
"4110","35","1","1"
"4111","68","2","1"
"4112","40","2","0"
"4113","31","1","0"
"4114","76","1","1"
"4115","29","1","0"
"4116","71","2","1"
"4117","71","1","1"
"4118","64","2","1"
"4119","27","1","0"
"4120","37","1","1"
"4121","25","1","1"
"4122","54","1","1"
"4123","54","2","1"
"4124","29","1","0"
"4125","78","2","1"
"4126","49","1","0"
"4127","49","2","1"
"4128","75","2","1"
"4129","30","1","0"
"4130","79","2","1"
"4131","52","1","1"
"4132","59","2","1"
"4133","60","2","1"
"4134","41","1","0"
"4135","64","1","1"
"4136","60","2","1"
"4137","26","2","0"
"4138","46","1","0"
"4139","75","1","1"
"4140","37","2","1"
"4141","57","2","1"
"4142","36","2","1"
"4143","45","2","0"
"4144","39","1","0"
"4145","40","1","0"
"4146","63","2","1"
"4147","54","2","1"
"4148","59","2","1"
"4149","52","1","1"
"4150","65","1","1"
"4151","29","2","1"
"4152","46","1","0"
"4153","64","1","1"
"4154","43","2","0"
"4155","62","1","1"
"4156","42","1","0"
"4157","62","1","0"
"4158","46","2","1"
"4159","24","1","0"
"4160","77","2","1"
"4161","58","1","1"
"4162","39","2","0"
"4163","56","2","1"
"4164","25","1","1"
"4165","53","2","1"
"4166","50","1","0"
"4167","72","1","1"
"4168","70","2","1"
"4169","54","2","0"
"4170","38","1","0"
"4171","69","2","1"
"4172","31","1","0"
"4173","44","1","1"
"4174","50","2","1"
"4175","37","1","1"
"4176","71","1","0"
"4177","49","2","1"
"4178","70","1","1"
"4179","63","1","0"
"4180","24","2","0"
"4181","28","1","0"
"4182","49","1","1"
"4183","79","2","1"
"4184","51","1","0"
"4185","56","2","1"
"4186","49","1","1"
"4187","52","1","1"
"4188","37","1","0"
"4189","65","2","1"
"4190","74","2","1"
"4191","38","1","0"
"4192","62","2","1"
"4193","60","1","1"
"4194","35","2","0"
"4195","31","2","1"
"4196","30","2","1"
"4197","35","2","1"
"4198","62","1","1"
"4199","70","2","1"
"4200","21","2","0"
"4201","54","2","1"
"4202","66","2","1"
"4203","30","1","0"
"4204","49","1","0"
"4205","76","2","1"
"4206","35","1","0"
"4207","45","1","0"
"4208","38","1","1"
"4209","35","1","1"
"4210","39","2","1"
"4211","70","2","1"
"4212","36","2","1"
"4213","68","1","0"
"4214","31","1","0"
"4215","49","2","1"
"4216","70","1","0"
"4217","67","1","1"
"4218","43","2","1"
"4219","51","1","1"
"4220","45","1","1"
"4221","55","2","1"
"4222","56","1","1"
"4223","38","2","1"
"4224","58","1","1"
"4225","40","2","1"
"4226","61","2","1"
"4227","49","2","1"
"4228","39","1","0"
"4229","25","1","0"
"4230","49","1","0"
"4231","31","2","0"
"4232","44","2","0"
"4233","48","1","1"
"4234","26","1","0"
"4235","25","2","1"
"4236","26","2","0"
"4237","36","2","0"
"4238","79","2","1"
"4239","29","1","1"
"4240","65","2","1"
"4241","38","1","0"
"4242","34","1","0"
"4243","36","1","1"
"4244","58","1","1"
"4245","42","1","0"
"4246","72","1","0"
"4247","38","1","0"
"4248","69","2","1"
"4249","33","2","0"
"4250","55","2","1"
"4251","36","1","0"
"4252","53","2","1"
"4253","76","2","1"
"4254","25","2","0"
"4255","51","2","1"
"4256","41","1","1"
"4257","32","2","1"
"4258","74","2","1"
"4259","76","2","1"
"4260","21","1","0"
"4261","32","1","0"
"4262","77","1","0"
"4263","30","2","1"
"4264","77","2","1"
"4265","37","1","0"
"4266","50","2","0"
"4267","59","2","1"
"4268","64","2","0"
"4269","62","1","0"
"4270","40","2","0"
"4271","51","1","0"
"4272","56","1","1"
"4273","47","1","0"
"4274","47","2","0"
"4275","70","2","1"
"4276","72","1","0"
"4277","69","2","1"
"4278","48","1","0"
"4279","72","2","1"
"4280","79","1","1"
"4281","37","2","0"
"4282","44","1","1"
"4283","31","1","1"
"4284","60","2","1"
"4285","70","2","1"
"4286","31","1","0"
"4287","40","1","0"
"4288","30","2","1"
"4289","66","1","0"
"4290","43","1","0"
"4291","56","1","1"
"4292","68","2","1"
"4293","35","1","0"
"4294","66","1","0"
"4295","28","2","0"
"4296","39","1","1"
"4297","31","2","0"
"4298","78","2","1"
"4299","38","1","0"
"4300","52","1","0"
"4301","67","2","1"
"4302","39","2","0"
"4303","33","1","0"
"4304","29","1","0"
"4305","23","2","1"
"4306","66","2","1"
"4307","64","2","1"
"4308","40","2","1"
"4309","48","1","0"
"4310","41","1","1"
"4311","39","2","1"
"4312","53","2","1"
"4313","65","1","0"
"4314","28","1","0"
"4315","42","1","0"
"4316","48","2","1"
"4317","32","2","1"
"4318","55","1","0"
"4319","39","2","1"
"4320","70","1","1"
"4321","33","1","0"
"4322","52","1","1"
"4323","22","1","0"
"4324","50","1","0"
"4325","44","1","0"
"4326","50","2","1"
"4327","38","2","1"
"4328","76","2","1"
"4329","70","1","0"
"4330","41","1","0"
"4331","33","1","1"
"4332","79","2","1"
"4333","41","2","1"
"4334","63","2","1"
"4335","52","2","1"
"4336","51","2","1"
"4337","80","1","1"
"4338","46","1","0"
"4339","30","1","1"
"4340","49","1","0"
"4341","74","1","1"
"4342","26","1","0"
"4343","63","2","1"
"4344","39","2","1"
"4345","45","1","0"
"4346","27","2","0"
"4347","37","2","0"
"4348","25","1","1"
"4349","52","2","1"
"4350","47","1","0"
"4351","57","1","1"
"4352","65","1","1"
"4353","72","1","0"
"4354","27","2","1"
"4355","75","1","0"
"4356","37","1","0"
"4357","58","1","1"
"4358","41","1","0"
"4359","69","1","1"
"4360","23","1","0"
"4361","64","1","1"
"4362","51","1","1"
"4363","44","1","0"
"4364","48","1","0"
"4365","25","1","1"
"4366","79","1","1"
"4367","62","1","1"
"4368","54","2","1"
"4369","61","2","1"
"4370","64","2","1"
"4371","55","1","1"
"4372","63","2","0"
"4373","70","1","1"
"4374","22","1","0"
"4375","54","1","0"
"4376","67","2","1"
"4377","33","2","1"
"4378","62","1","0"
"4379","71","1","0"
"4380","30","1","0"
"4381","35","2","1"
"4382","63","2","0"
"4383","73","1","0"
"4384","38","2","1"
"4385","66","1","1"
"4386","77","2","1"
"4387","47","2","1"
"4388","42","2","0"
"4389","48","2","1"
"4390","34","1","0"
"4391","63","1","0"
"4392","77","2","1"
"4393","55","2","1"
"4394","21","1","0"
"4395","40","1","0"
"4396","58","2","1"
"4397","29","1","0"
"4398","68","1","1"
"4399","55","2","1"
"4400","50","2","1"
"4401","64","2","1"
"4402","32","1","1"
"4403","66","1","1"
"4404","37","1","0"
"4405","23","2","0"
"4406","41","2","1"
"4407","59","2","1"
"4408","31","2","0"
"4409","77","2","1"
"4410","33","2","1"
"4411","32","1","0"
"4412","39","2","0"
"4413","80","2","1"
"4414","24","2","0"
"4415","35","2","0"
"4416","23","1","0"
"4417","49","1","0"
"4418","36","2","0"
"4419","71","1","1"
"4420","51","2","1"
"4421","22","2","1"
"4422","50","2","1"
"4423","49","2","1"
"4424","71","1","1"
"4425","69","2","1"
"4426","53","2","1"
"4427","37","1","0"
"4428","63","1","1"
"4429","64","1","0"
"4430","53","2","1"
"4431","51","2","1"
"4432","74","2","1"
"4433","80","2","1"
"4434","37","2","0"
"4435","42","2","1"
"4436","78","1","0"
"4437","64","1","1"
"4438","68","2","1"
"4439","66","1","0"
"4440","49","1","1"
"4441","22","1","0"
"4442","64","2","0"
"4443","52","1","1"
"4444","50","1","0"
"4445","74","1","1"
"4446","79","2","1"
"4447","33","1","1"
"4448","24","2","0"
"4449","60","1","1"
"4450","30","2","1"
"4451","69","2","1"
"4452","55","1","0"
"4453","50","1","0"
"4454","60","1","0"
"4455","72","2","1"
"4456","43","2","0"
"4457","33","1","0"
"4458","78","2","1"
"4459","32","2","0"
"4460","21","1","0"
"4461","49","2","0"
"4462","45","2","0"
"4463","55","2","1"
"4464","59","2","1"
"4465","51","2","1"
"4466","57","1","0"
"4467","54","2","1"
"4468","75","1","0"
"4469","73","1","0"
"4470","63","1","1"
"4471","75","2","1"
"4472","46","1","0"
"4473","43","1","0"
"4474","55","2","1"
"4475","65","2","1"
"4476","24","1","1"
"4477","21","1","0"
"4478","72","1","1"
"4479","39","2","0"
"4480","78","2","1"
"4481","73","2","1"
"4482","50","2","1"
"4483","72","1","1"
"4484","70","2","1"
"4485","55","1","0"
"4486","43","2","0"
"4487","29","2","0"
"4488","55","1","0"
"4489","49","2","1"
"4490","60","2","1"
"4491","73","2","1"
"4492","43","2","0"
"4493","37","1","0"
"4494","32","1","0"
"4495","31","2","0"
"4496","39","1","1"
"4497","79","1","0"
"4498","80","1","0"
"4499","24","2","1"
"4500","37","1","0"
"4501","32","2","0"
"4502","26","1","0"
"4503","74","1","1"
"4504","36","1","0"
"4505","54","2","1"
"4506","22","2","1"
"4507","44","1","0"
"4508","76","2","1"
"4509","50","2","1"
"4510","60","1","0"
"4511","71","2","1"
"4512","37","1","0"
"4513","67","1","0"
"4514","26","2","0"
"4515","25","2","0"
"4516","28","1","0"
"4517","42","2","0"
"4518","46","2","1"
"4519","26","1","0"
"4520","30","1","0"
"4521","52","1","0"
"4522","29","2","0"
"4523","29","2","0"
"4524","35","2","1"
"4525","70","1","1"
"4526","44","2","1"
"4527","48","1","0"
"4528","29","2","1"
"4529","40","2","1"
"4530","32","2","1"
"4531","77","1","1"
"4532","32","1","0"
"4533","27","1","0"
"4534","79","1","0"
"4535","53","1","1"
"4536","69","2","1"
"4537","45","1","0"
"4538","58","1","0"
"4539","74","1","1"
"4540","57","2","1"
"4541","41","2","1"
"4542","74","1","0"
"4543","47","2","1"
"4544","50","2","1"
"4545","32","1","0"
"4546","45","2","1"
"4547","52","1","1"
"4548","44","1","0"
"4549","45","1","0"
"4550","70","1","1"
"4551","77","2","1"
"4552","34","2","1"
"4553","38","2","0"
"4554","67","2","1"
"4555","21","2","0"
"4556","61","1","1"
"4557","45","1","1"
"4558","78","1","1"
"4559","60","1","0"
"4560","43","2","1"
"4561","75","1","0"
"4562","48","1","0"
"4563","52","2","1"
"4564","34","2","0"
"4565","54","2","0"
"4566","29","1","0"
"4567","79","2","1"
"4568","52","2","1"
"4569","61","2","1"
"4570","69","1","0"
"4571","22","1","1"
"4572","61","1","0"
"4573","38","1","0"
"4574","48","1","1"
"4575","45","2","1"
"4576","61","1","1"
"4577","29","2","0"
"4578","61","2","1"
"4579","79","2","1"
"4580","74","2","1"
"4581","54","1","0"
"4582","25","2","0"
"4583","61","2","1"
"4584","32","1","0"
"4585","73","2","1"
"4586","74","1","1"
"4587","67","1","0"
"4588","36","2","0"
"4589","76","1","0"
"4590","75","2","1"
"4591","66","2","0"
"4592","24","1","0"
"4593","77","2","1"
"4594","58","2","1"
"4595","36","1","0"
"4596","45","1","0"
"4597","36","2","1"
"4598","23","1","0"
"4599","44","2","1"
"4600","73","2","1"
"4601","36","2","1"
"4602","56","2","1"
"4603","34","2","1"
"4604","38","1","1"
"4605","69","1","1"
"4606","34","2","0"
"4607","60","1","1"
"4608","57","2","1"
"4609","26","1","0"
"4610","55","2","1"
"4611","57","1","1"
"4612","42","2","1"
"4613","75","1","1"
"4614","51","1","0"
"4615","67","1","1"
"4616","44","2","0"
"4617","56","2","1"
"4618","67","2","1"
"4619","30","1","0"
"4620","46","1","0"
"4621","61","2","1"
"4622","29","2","1"
"4623","58","2","1"
"4624","64","2","1"
"4625","67","1","1"
"4626","61","2","1"
"4627","25","2","1"
"4628","40","1","0"
"4629","43","1","0"
"4630","76","1","1"
"4631","52","2","1"
"4632","69","2","1"
"4633","51","1","1"
"4634","29","1","1"
"4635","27","1","0"
"4636","27","1","0"
"4637","36","2","0"
"4638","75","1","0"
"4639","72","1","0"
"4640","53","2","1"
"4641","29","2","0"
"4642","25","2","1"
"4643","73","1","0"
"4644","35","2","1"
"4645","51","1","0"
"4646","70","1","0"
"4647","59","2","1"
"4648","66","2","1"
"4649","71","2","1"
"4650","78","2","1"
"4651","37","2","1"
"4652","47","1","0"
"4653","43","2","1"
"4654","55","1","0"
"4655","64","1","0"
"4656","78","2","1"
"4657","57","1","0"
"4658","29","2","1"
"4659","71","1","1"
"4660","70","1","1"
"4661","56","2","1"
"4662","50","2","0"
"4663","59","1","0"
"4664","68","1","1"
"4665","24","1","0"
"4666","70","1","1"
"4667","80","1","0"
"4668","50","2","0"
"4669","48","2","1"
"4670","71","2","1"
"4671","72","2","1"
"4672","65","2","1"
"4673","31","2","0"
"4674","58","1","1"
"4675","56","1","1"
"4676","27","2","0"
"4677","64","1","0"
"4678","41","1","0"
"4679","52","2","1"
"4680","58","2","1"
"4681","51","2","1"
"4682","62","2","1"
"4683","79","2","1"
"4684","66","2","1"
"4685","76","1","0"
"4686","39","1","0"
"4687","67","2","1"
"4688","78","2","1"
"4689","51","2","1"
"4690","59","1","0"
"4691","62","1","1"
"4692","53","1","1"
"4693","57","2","1"
"4694","47","1","0"
"4695","41","1","0"
"4696","45","1","0"
"4697","23","2","0"
"4698","75","1","1"
"4699","50","1","0"
"4700","62","2","1"
"4701","80","2","1"
"4702","75","2","1"
"4703","56","1","1"
"4704","33","2","0"
"4705","36","1","0"
"4706","59","2","1"
"4707","47","2","1"
"4708","36","1","0"
"4709","78","1","1"
"4710","25","2","0"
"4711","47","2","0"
"4712","23","1","1"
"4713","68","2","1"
"4714","74","2","1"
"4715","27","1","0"
"4716","70","1","0"
"4717","70","2","1"
"4718","59","1","0"
"4719","63","2","1"
"4720","59","1","0"
"4721","26","1","0"
"4722","52","1","0"
"4723","40","2","1"
"4724","26","2","1"
"4725","45","2","1"
"4726","70","1","1"
"4727","75","2","1"
"4728","26","2","0"
